Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s114.align.1.tree	22	239.187728258	924.59209
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s115.align.1.tree	18	239.28160946	924.59024
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s116.align.1.tree	20	239.233986034	925.03701
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s117.align.1.tree	22	239.42752643	925.40604
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s118.align.1.tree	24	239.335338832	925.17002
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s119.align.1.tree	16	239.381638981	924.78668
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s120.align.1.tree	26	239.367379276	925.33565
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s121.align.1.tree	18	239.069004512	924.17934
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s122.align.1.tree	20	239.273336352	924.65634
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s123.align.1.tree	22	239.347715106	925.39779
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s124.align.1.tree	18	239.403990243	925.1825
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s125.align.1.tree	22	239.242272756	924.85113
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s126.align.1.tree	22	239.2768261	924.98192
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s127.align.1.tree	18	239.298603789	925.07509
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s128.align.1.tree	20	239.284388286	925.00167
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s129.align.1.tree	20	239.413903833	924.88195
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s130.align.1.tree	22	239.186398165	924.38953
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s131.align.1.tree	20	239.274543369	924.98932
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s132.align.1.tree	20	239.292274729	924.79047
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s133.align.1.tree	18	239.306207237	924.85391
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s134.align.1.tree	20	239.268711636	924.82579
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s135.align.1.tree	22	239.346417526	924.89102
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s136.align.1.tree	22	239.288037362	925.42502
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s137.align.1.tree	22	239.405275249	925.9734
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s138.align.1.tree	24	239.286287763	925.16015
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s139.align.1.tree	22	239.39471966	925.37101
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s140.align.1.tree	20	239.351813134	924.96846
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s141.align.1.tree	18	239.284097698	924.85356
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s142.align.1.tree	18	239.269277446	924.8254
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s143.align.1.tree	20	239.311787785	924.78762
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s144.align.1.tree	22	239.274972606	924.67646
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s145.align.1.tree	18	239.33010049	924.76513
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s146.align.1.tree	20	239.244579863	924.75412
inputs/symmetric_2.0/symmetric_2.0.tree	outputs/symmetric_2.0/s147.align.1.tree	20	239.280611792	925.02557
