Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s049.align.1.tree	16	205.731236579	716.6886
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s050.align.1.tree	18	205.696216009	716.62297
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s051.align.1.tree	24	205.698390951	717.24329
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s052.align.1.tree	20	205.781648044	717.12013
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s053.align.1.tree	10	205.696787354	716.15271
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s054.align.1.tree	26	205.720778781	717.36247
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s055.align.1.tree	18	205.734349125	716.64745
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s056.align.1.tree	18	205.838075509	716.85944
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s057.align.1.tree	12	205.587895175	716.04377
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s058.align.1.tree	26	205.667779012	716.90465
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s059.align.1.tree	14	205.680423163	716.3816
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s060.align.1.tree	26	205.66035179	717.19295
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s061.align.1.tree	16	205.869517229	717.02567
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s062.align.1.tree	22	205.7242408	717.23004
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s063.align.1.tree	24	205.8023137	717.30938
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s064.align.1.tree	20	205.731655079	716.66858
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s065.align.1.tree	26	205.768853063	717.28673
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s066.align.1.tree	22	205.686392792	716.97368
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s067.align.1.tree	24	205.622632368	717.05069
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s068.align.1.tree	22	205.79682915	716.7868
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s069.align.1.tree	20	205.647584047	716.54205
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s070.align.1.tree	20	205.781724375	717.18175
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s071.align.1.tree	26	205.747314815	717.22566
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s072.align.1.tree	20	205.826414715	717.19179
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s073.align.1.tree	26	205.780826238	717.38554
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s074.align.1.tree	22	205.827221496	717.549
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s075.align.1.tree	26	205.621468371	716.96586
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s076.align.1.tree	20	205.7415371	716.42342
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s077.align.1.tree	24	205.659335704	716.77042
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s078.align.1.tree	16	205.629848566	716.33523
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s079.align.1.tree	22	205.671695425	716.36875
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s080.align.1.tree	22	205.839546402	717.008
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s081.align.1.tree	20	205.632733859	716.53458
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s082.align.1.tree	22	205.733593361	716.93353
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s083.align.1.tree	18	205.671636382	716.54324
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s084.align.1.tree	24	205.628153527	716.94764
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s085.align.1.tree	20	205.741844466	716.80222
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s086.align.1.tree	16	205.746448101	716.77863
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s087.align.1.tree	26	205.755895873	717.46195
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s088.align.1.tree	26	205.722333135	717.03617
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s089.align.1.tree	22	205.738562061	716.82119
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s090.align.1.tree	20	205.689034624	716.78837
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s091.align.1.tree	14	205.784218934	716.59379
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s092.align.1.tree	16	205.802647305	716.8981
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s093.align.1.tree	22	205.668226254	716.6594
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s094.align.1.tree	22	205.559522622	716.21175
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s095.align.1.tree	20	205.719756124	716.98432
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s096.align.1.tree	16	205.531508142	716.25208
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s097.align.1.tree	20	205.726224504	716.97052
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s098.align.1.tree	24	205.852294075	717.74086
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s099.align.1.tree	26	205.704403131	717.02824
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s100.align.1.tree	22	205.832155609	717.20284
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s101.align.1.tree	24	205.660949738	716.74826
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s102.align.1.tree	20	205.737191664	716.94983
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s103.align.1.tree	26	205.600811129	716.69054
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s104.align.1.tree	20	205.587994699	716.54317
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s105.align.1.tree	22	205.801992263	717.45554
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s106.align.1.tree	20	205.648304648	716.88838
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s107.align.1.tree	20	205.673512469	716.59081
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s108.align.1.tree	18	205.625960502	716.07454
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s109.align.1.tree	22	205.703344178	717.09107
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s110.align.1.tree	24	205.760582279	716.97877
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s111.align.1.tree	26	205.683209168	717.1311
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s112.align.1.tree	22	205.785081687	716.92775
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s113.align.1.tree	20	205.731683528	716.97692
inputs/asymmetric_1.0/asymmetric_1.0.tree	inputs/asymmetric_1.0/s114.align.1.tree	18	205.661377482	716.73768
