Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s052.align.1.tree	16	239.102008885	924.00294
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s053.align.1.tree	22	238.913973073	923.88649
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s054.align.1.tree	22	239.08597107	924.66351
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s055.align.1.tree	24	239.0777612	924.44213
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s056.align.1.tree	18	239.101977432	924.1889
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s057.align.1.tree	22	239.03397049	924.24369
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s058.align.1.tree	16	239.115535941	923.86505
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s059.align.1.tree	12	239.259889134	924.31678
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s060.align.1.tree	16	239.251362199	924.08713
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s061.align.1.tree	20	239.150835425	924.92752
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s062.align.1.tree	6	239.183230817	923.31577
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s063.align.1.tree	16	239.042582589	923.88147
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s064.align.1.tree	18	239.057520203	923.99956
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s065.align.1.tree	16	239.213043	924.53518
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s066.align.1.tree	14	239.178863993	923.77368
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s067.align.1.tree	16	239.188561708	924.16024
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s068.align.1.tree	18	239.080052891	924.33246
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s069.align.1.tree	22	239.166146803	924.77092
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s070.align.1.tree	12	239.06275432	923.51479
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s071.align.1.tree	10	239.119328711	923.57079
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s072.align.1.tree	10	239.135456055	923.61372
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s073.align.1.tree	18	239.004252997	924.14544
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s074.align.1.tree	20	239.1068628	924.4631
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s075.align.1.tree	16	239.138771247	924.42512
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s076.align.1.tree	22	239.238691442	925.21614
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s077.align.1.tree	22	239.113962725	924.39006
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s078.align.1.tree	18	239.025179742	924.12621
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s079.align.1.tree	22	239.228653321	924.43629
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s080.align.1.tree	22	239.054542954	924.79514
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s081.align.1.tree	18	239.022125481	923.71931
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s082.align.1.tree	22	239.16957985	924.82095
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s083.align.1.tree	14	238.999949887	923.85938
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s084.align.1.tree	20	239.084433053	924.17812
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s085.align.1.tree	16	239.203827064	924.36753
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s086.align.1.tree	20	239.134455882	924.86888
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s087.align.1.tree	18	239.083246126	923.96829
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s088.align.1.tree	14	239.088618828	923.85054
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s089.align.1.tree	16	239.027095634	923.8331
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s090.align.1.tree	18	239.071618797	924.2802
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s091.align.1.tree	22	239.017199454	924.07433
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s092.align.1.tree	22	239.204339509	924.66554
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s093.align.1.tree	20	239.142196366	924.43545
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s094.align.1.tree	14	239.134530912	924.40961
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s095.align.1.tree	14	239.083163363	923.90829
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s096.align.1.tree	20	239.18159635	924.56544
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s097.align.1.tree	20	239.059396617	924.17933
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s098.align.1.tree	22	239.102559124	924.66405
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s099.align.1.tree	18	239.084418499	924.14757
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s100.align.1.tree	24	239.134401955	924.69717
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s101.align.1.tree	24	239.257516513	925.01121
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s102.align.1.tree	18	239.19730525	924.75272
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s103.align.1.tree	16	239.047314658	923.657
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s104.align.1.tree	22	239.127506453	924.27685
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s105.align.1.tree	24	239.15405249	924.9516
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s106.align.1.tree	26	239.177688924	924.98635
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s107.align.1.tree	24	239.133958696	924.85066
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s108.align.1.tree	14	239.004067654	923.70871
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s109.align.1.tree	18	239.175687389	924.70087
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s110.align.1.tree	18	239.24930392	924.67589
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s111.align.1.tree	18	239.104964869	924.26971
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s112.align.1.tree	20	239.228597182	924.82364
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s113.align.1.tree	20	239.136974367	924.56541
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s114.align.1.tree	22	239.1398201	924.5726
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s115.align.1.tree	12	239.068416591	923.88541
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s116.align.1.tree	22	239.054769741	924.21883
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s117.align.1.tree	18	239.186129572	924.73249
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s118.align.1.tree	20	239.232530713	924.67683
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s119.align.1.tree	24	239.085209793	924.28248
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s120.align.1.tree	18	239.199642439	924.46012
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s121.align.1.tree	18	239.060091816	923.88551
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s122.align.1.tree	16	239.21008094	924.53537
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s123.align.1.tree	20	239.122618019	924.38791
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s124.align.1.tree	22	239.311057169	924.84646
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s125.align.1.tree	18	239.100887499	924.27442
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s126.align.1.tree	20	239.23977243	925.14387
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s127.align.1.tree	16	239.236488388	924.33215
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s128.align.1.tree	22	239.183340931	924.64459
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s129.align.1.tree	12	239.066886976	923.75925
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s130.align.1.tree	14	239.255797373	924.06011
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s131.align.1.tree	24	239.178579121	924.74705
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s132.align.1.tree	14	239.189570671	923.87301
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s133.align.1.tree	22	239.12897936	924.36245
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s134.align.1.tree	20	239.099449995	924.00023
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s135.align.1.tree	20	239.247203523	924.76559
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s136.align.1.tree	18	239.248742784	924.62035
inputs/symmetric_1.0/symmetric_1.0.tree	inputs/symmetric_1.0/s137.align.1.tree	16	239.162471639	924.19157
