Reference tree	Other tree	Symmetric difference	Euclidean distance	Robinson-Foulds distance
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s052.align.1.tree	22	238.966135257	924.0055
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s053.align.1.tree	16	238.862160073	922.8954
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s054.align.1.tree	14	238.867408265	923.15664
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s055.align.1.tree	24	238.820684186	923.77393
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s056.align.1.tree	24	238.848456431	923.98503
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s057.align.1.tree	18	238.671732502	922.56531
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s058.align.1.tree	20	238.799947057	923.17154
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s059.align.1.tree	14	238.804663815	922.38501
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s060.align.1.tree	26	238.876038276	923.89446
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s061.align.1.tree	18	238.845956387	923.80675
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s062.align.1.tree	14	238.916956199	923.22818
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s063.align.1.tree	16	238.824022181	922.86281
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s064.align.1.tree	18	238.82174557	922.94059
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s065.align.1.tree	24	238.991338449	924.58211
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s066.align.1.tree	24	238.735154399	924.33585
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s067.align.1.tree	24	238.84789702	923.95692
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s068.align.1.tree	20	238.715021238	922.75809
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s069.align.1.tree	20	238.897456033	923.22048
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s070.align.1.tree	14	238.790777198	922.68569
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s071.align.1.tree	20	238.929638772	923.75695
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s072.align.1.tree	20	238.833543568	923.53522
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s073.align.1.tree	22	238.569613317	923.00162
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s074.align.1.tree	20	238.800871719	923.4461
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s075.align.1.tree	14	238.908654102	922.93047
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s076.align.1.tree	18	238.839934993	923.63586
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s077.align.1.tree	22	238.821025196	923.30593
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s078.align.1.tree	20	238.919807966	923.8411
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s079.align.1.tree	20	238.906109998	923.69097
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s080.align.1.tree	22	239.017793032	924.32328
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s081.align.1.tree	26	238.857943549	924.28606
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s082.align.1.tree	22	238.863951663	923.539
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s083.align.1.tree	20	238.819997435	923.61844
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s084.align.1.tree	18	238.994721298	923.82431
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s085.align.1.tree	20	238.988176857	924.15662
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s086.align.1.tree	20	238.941705689	923.7156
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s087.align.1.tree	22	238.889962577	925.03454
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s088.align.1.tree	18	238.977235393	923.78024
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s089.align.1.tree	16	238.768459633	923.2385
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s090.align.1.tree	20	238.66229399	922.48486
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s091.align.1.tree	24	238.621540052	923.28971
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s092.align.1.tree	16	238.798328845	922.90161
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s093.align.1.tree	20	238.829027778	923.62558
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s094.align.1.tree	16	238.989578939	923.72287
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s095.align.1.tree	24	239.032498731	924.27226
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s096.align.1.tree	22	239.00434172	924.73359
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s097.align.1.tree	24	239.041757313	924.75436
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s098.align.1.tree	22	238.871983026	924.13821
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s099.align.1.tree	24	239.111600931	925.08069
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s100.align.1.tree	20	238.783433214	923.6278
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s101.align.1.tree	18	238.790271472	923.52367
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s102.align.1.tree	16	238.973245505	923.28655
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s103.align.1.tree	24	238.871934583	924.20552
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s104.align.1.tree	16	238.97868104	923.61551
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s105.align.1.tree	18	238.868266627	923.32813
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s106.align.1.tree	22	238.598373362	922.82667
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s107.align.1.tree	14	239.049984023	923.72196
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s108.align.1.tree	16	238.960724577	923.54483
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s109.align.1.tree	22	238.981278439	924.24879
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s110.align.1.tree	22	239.027275987	924.25313
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s111.align.1.tree	18	239.074668695	924.28908
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s112.align.1.tree	20	238.731977228	922.95805
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s113.align.1.tree	12	238.725007132	922.19188
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s114.align.1.tree	22	238.869661457	923.5713
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s115.align.1.tree	16	238.916088552	923.31803
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s116.align.1.tree	20	238.872543781	923.98903
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s117.align.1.tree	22	238.946252383	923.92861
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s118.align.1.tree	24	238.959860324	924.30646
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s119.align.1.tree	16	238.847340663	923.07817
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s120.align.1.tree	16	238.831192133	923.01531
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s121.align.1.tree	24	238.723684695	923.56536
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s122.align.1.tree	18	238.852840298	923.15407
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s123.align.1.tree	18	239.1054845	924.54767
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s124.align.1.tree	18	238.855674993	923.37848
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s125.align.1.tree	24	238.959753589	924.00643
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s126.align.1.tree	24	238.794616877	923.65714
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s127.align.1.tree	20	238.843145511	923.61954
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s128.align.1.tree	20	238.791465257	923.48472
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s129.align.1.tree	16	238.997757902	923.10216
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s130.align.1.tree	20	238.807169643	923.13519
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s131.align.1.tree	16	238.974344339	923.58299
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s132.align.1.tree	10	238.947124976	922.9277
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s133.align.1.tree	22	238.876316406	924.00286
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s134.align.1.tree	18	238.818535105	923.45546
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s135.align.1.tree	22	239.064000246	924.47125
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s136.align.1.tree	22	238.804545569	923.67832
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s137.align.1.tree	22	238.855568464	923.92977
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s138.align.1.tree	26	238.904401815	924.63793
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s139.align.1.tree	24	239.060996285	924.50306
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s140.align.1.tree	20	238.977106066	923.77888
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s141.align.1.tree	16	238.833704082	923.28865
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s142.align.1.tree	20	238.920680795	923.8456
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s143.align.1.tree	18	238.951720686	923.53157
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s144.align.1.tree	20	238.849196972	923.30948
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s145.align.1.tree	22	238.979692962	923.57523
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s146.align.1.tree	20	238.922638192	923.9728
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s147.align.1.tree	22	238.960667854	924.25009
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s148.align.1.tree	24	238.78254647	924.20617
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s149.align.1.tree	18	238.675256882	923.1678
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s150.align.1.tree	20	238.927289641	923.95929
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s151.align.1.tree	22	238.833013126	923.86895
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s152.align.1.tree	14	238.707201845	922.49041
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s153.align.1.tree	22	238.784065953	923.54082
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s154.align.1.tree	22	238.856496923	923.93728
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s155.align.1.tree	22	238.863611255	923.86853
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s156.align.1.tree	24	238.795562839	924.31332
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s157.align.1.tree	24	238.912858548	924.30282
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s158.align.1.tree	16	238.898564	923.68579
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s159.align.1.tree	22	239.01101396	924.25562
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s160.align.1.tree	24	238.844319146	923.94612
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s161.align.1.tree	24	238.842559069	924.19047
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s162.align.1.tree	20	238.816394879	923.31486
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s163.align.1.tree	14	238.891664982	923.06809
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s164.align.1.tree	20	239.03305553	924.4211
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s165.align.1.tree	22	238.955102854	924.23649
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s166.align.1.tree	24	238.70924821	923.90915
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s167.align.1.tree	18	238.890687508	923.34548
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s168.align.1.tree	24	238.866625809	923.78166
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s169.align.1.tree	24	238.820827992	923.87359
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s170.align.1.tree	16	238.874369466	923.03153
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s171.align.1.tree	20	238.914833845	923.62081
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s172.align.1.tree	18	238.972655642	923.54186
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s173.align.1.tree	24	238.918749221	924.1719
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s174.align.1.tree	22	238.792490903	923.71827
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s175.align.1.tree	16	238.876623764	922.8187
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s176.align.1.tree	18	238.573755176	922.70799
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s177.align.1.tree	24	238.698383599	923.6375
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s178.align.1.tree	18	238.940678308	923.13897
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s179.align.1.tree	18	238.871165717	923.65232
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s180.align.1.tree	18	239.019424709	923.98981
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s181.align.1.tree	18	238.777652919	922.33618
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s182.align.1.tree	14	238.788084069	923.44124
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s183.align.1.tree	22	238.989379977	924.5203
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s184.align.1.tree	20	238.913181763	923.33389
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s185.align.1.tree	20	238.895374625	923.40918
inputs/symmetric_2.0/symmetric_2.0.tree	inputs/symmetric_2.0/s186.align.1.tree	20	238.967093338	923.92859
